date,account,description,merchant,amount,direction,currency,txn_id,hint
2026-07-15,Business Platinum Card® (3009),HINGE.CO DALLAS TX,Hinge Co,19.99,out,USD,TRN-0b7cfee9-84d0-4eba-a18b-ee5fc3ac8b68,American Express
2026-07-15,Business Platinum Card® (3009),De Hems Dutch Cafe BLONDON GB,De Hems Dutch Cafe Blondon,11.13,out,USD,TRN-a446a59c-d081-4010-86eb-a1fd0fbc4e97,American Express
2026-07-15,Business Platinum Card® (3009),De Hems Dutch Cafe BLONDON GB,De Hems Dutch Cafe Blondon,11.20,out,USD,TRN-a3c2e8e3-8a95-49fd-b3b2-8a61e351aee6,American Express
2026-07-15,Business Platinum Card® (3009),Uber Trip help.uber.com CA,Uber,36.66,out,USD,TRN-8494b633-5aa3-49b4-bd91-22c626abf466,American Express
2026-07-15,Business Platinum Card® (3009),WISPR SAN FRANCISCO CA,Wispr,15.00,out,USD,TRN-2556c0dd-2a92-4555-af73-bcba1ec6b0a7,American Express
2026-07-15,CHECKING ...6666 (6666),RECURRING PAYMENT                       AUTHORIZED ON   07/14 SKOOL.COM                 WWW.SKOOL.COM CA  SXXXXXXXXXXX4801   CARD 8963,Skool.com,9.00,out,USD,TRN-d3d6db0e-cf84-46e5-bc56-f610331072f9,Wells Fargo
2026-07-16,BUSINESS CHECKING ...0189 (0189),APPLECARD GSBANK PAYMENT    071526       XXXXX0262 Brooks Orradre                                  ,Apple Credit Card,1873.71,out,USD,TRN-d8960739-c56b-4f57-9c69-03c604d9963f,Wells Fargo
2026-07-16,BUSINESS CHECKING ...0189 (0189),Shopify          Shopify           ST-Y5L6Z0D4L7U9 BTO EC VENTURES                                 ,Shopify,3655.47,in,USD,TRN-5a05a5c8-019b-477f-a445-7ed8b4d96c9f,Wells Fargo
2026-07-16,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260715 SHOPIFY         BTO EC VENTURES                                 ,Shopify,198.87,in,USD,TRN-adb0fa3a-083e-42be-8efc-5e0b365338f7,Wells Fargo
2026-07-16,Business Gold Card (1000),PXY FACEBK *66D49MENLO PARK,Facebook ads,900.00,out,USD,TRN-253b9a8c-41d4-4914-8104-f21082cfb598,American Express
2026-07-16,Business Gold Card (1000),PXY FACEBK *ANG9HMENLO PARK,Facebook ads,900.00,out,USD,TRN-06c28266-43c6-46b7-8bb1-59db889a2ef5,American Express
2026-07-16,Business Gold Card (1000),PXY FACEBK *R2YVAMENLO PARK,Facebook ads,900.00,out,USD,TRN-bbb03b47-b0db-4df8-8441-d5e8e08ed244,American Express
2026-07-16,Business Gold Card (1000),PXY FACEBK *UH8T4MENLO PARK,Facebook ads,900.00,out,USD,TRN-40a18d12-fc3b-49f3-9b06-56eff0486232,American Express
2026-07-16,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.20,out,USD,TRN-c1c40c64-b7a4-499a-9589-31b95cb032b4,American Express
2026-07-16,Business Platinum Card® (3009),AplPay BOLT OPERATIOTALLINN ES,Aplpay Bolt Operatiotallinn Es,13.73,out,USD,TRN-9132ea27-c194-49f3-ad8d-525a8c6af59b,American Express
2026-07-16,Business Platinum Card® (3009),AplPay BOLT OPERATIOTALLINN ES,Aplpay Bolt Operatiotallinn Es,18.34,out,USD,TRN-3e652308-bc89-4171-a2e6-091eb0363339,American Express
2026-07-16,Business Platinum Card® (3009),AplPay BOLT OPERATIOTALLINN ES,Aplpay Bolt Operatiotallinn Es,19.45,out,USD,TRN-348f624a-f5f3-4633-8a4a-3f2ef9f02477,American Express
2026-07-16,Business Platinum Card® (3009),AplPay LIME*PAYOFF APARIS,Aplpay Lime Payoff Aparis,6.59,out,USD,TRN-3a4a052e-1153-4a0a-adf1-b941978dfa18,American Express
2026-07-16,Business Platinum Card® (3009),AplPay LIME*RIDE AFTPARIS,Lime,5.42,out,USD,TRN-3361f615-6252-4ee2-b21c-964e73807f54,American Express
2026-07-16,Business Platinum Card® (3009),AplPay LIME*RIDE AFTPARIS,Lime,5.81,out,USD,TRN-6a620bf4-dd15-4fa7-acf1-83f4af7ed372,American Express
2026-07-16,Business Platinum Card® (3009),AplPay LIME*RIDE AFTPARIS,Lime,6.98,out,USD,TRN-56f970c2-2102-4d61-87af-33f078c11482,American Express
2026-07-16,Business Platinum Card® (3009),AplPay LIME*RIDE AFTPARIS,Lime,6.98,out,USD,TRN-a5ce0bb1-2978-4217-a5aa-552fdee0e27e,American Express
2026-07-16,Business Platinum Card® (3009),AplPay LIME*RIDE AFTPARIS,Lime,7.76,out,USD,TRN-0092cd97-2934-402a-9322-bcdf4e1d6f3c,American Express
2026-07-16,Business Platinum Card® (3009),AplPay LULULEMON PARIS FR,Lululemon Athletica,112.13,out,USD,TRN-4392bb01-8865-4b06-adee-e0de6d052ab5,American Express
2026-07-16,Business Platinum Card® (3009),AplPay PARIS LAGRANGPARIS FR,Aplpay Paris Lagrangparis,5.72,out,USD,TRN-cbb557e7-d04b-4c9d-b0b6-b2213a53d46f,American Express
2026-07-16,Business Platinum Card® (3009),CKO*HOSTINGER.COM 2003 CY,Hostinger.com,42.99,out,USD,TRN-52949e6a-e147-4fae-aa72-2546a82e4370,American Express
2026-07-16,Business Platinum Card® (3009),EASYJET LUTON GB,Easyjet Luton,67.50,out,USD,TRN-6a3ddd22-bf8a-4816-a9cc-a03f3d272383,American Express
2026-07-16,Business Platinum Card® (3009),KALODATA KWUN TONG HK,Kalodata Kwun Tong,99.90,out,USD,TRN-f883a4c6-976b-403b-804b-ce5d0e91e693,American Express
2026-07-16,Business Platinum Card® (3009),Uber Trip help.uber.com CA,Uber,24.29,out,USD,TRN-834a2a41-ca38-4cd3-b550-bedc71a15045,American Express
2026-07-16,Business Platinum Card® (3009),WHOP NEWARK DE,Whop,50.00,out,USD,TRN-019646a5-bfdb-4a7c-aa64-b345e77c8e81,American Express
2026-07-16,Business Platinum Card® (3009),3CPAYMENT*ROSEWOOD LLONDON GB,Cpayment Rosewood Llondon,44.50,out,USD,TRN-0b0c4102-b95c-4d2e-b1f5-13bab027d4b3,American Express
2026-07-16,Business Platinum Card® (3009),3CPAYMENT*ROSEWOOD LLONDON GB,Cpayment Rosewood Llondon,150.14,out,USD,TRN-bea684c9-d92c-4cc7-ba21-1cd2268e76ef,American Express
2026-07-16,Business Platinum Card® (3009),AplPay 3CPAYMENT*SSPLONDON GB,Aplpay Cpayment Ssplondon,21.78,out,USD,TRN-e2d1c1c8-5168-4c87-b9cf-99a52af14a00,American Express
2026-07-16,Business Platinum Card® (3009),HEYGEN TECHNOLOGY INLOS ANGELES CA,Heygen Technology Inlos,169.00,out,USD,TRN-fc4f1e66-b0e2-45fe-a258-e0220ec2b14c,American Express
2026-07-16,CHECKING ...6666 (6666),PURCHASE INTL                           AUTHORIZED ON   07/15 LA FREGATE      47        75PARIS 7     FRA SXXXXXXXXXXX0866   CARD 8963,Fregate Paris Fra,95.14,out,USD,TRN-bbf1a0c5-2b46-471e-98a1-6302e484e2d0,Wells Fargo
2026-07-16,CHECKING ...6666 (6666),PURCHASE INTL                           AUTHORIZED ON   07/14 FOURTEEN                  LONDON        GBR S386196109604986   CARD 8963,Intl Fourteen London,97.49,out,USD,TRN-f8a8dabb-0385-494e-b594-89dfda3d1f2e,Wells Fargo
2026-07-16,CHECKING ...6666 (6666),PURCHASE INTL                           AUTHORIZED ON   07/14 KORU COINS                LONDON        GBR S306196107210853   CARD 8963,Intl Koru Coins London,1161.82,out,USD,TRN-0583ca01-2194-4854-b205-27147a06d3bd,Wells Fargo
2026-07-17,BUSINESS CHECKING ...0189 (0189),Shopify          Shopify           ST-R7E1M7G2G2N1 BTO EC VENTURES                                 ,Shopify,2713.03,in,USD,TRN-3f5e8bfd-4600-4a5c-a7ba-379a22a34f4c,Wells Fargo
2026-07-17,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260716 SHOPIFY         BTO EC VENTURES                                 ,Shopify,216.19,in,USD,TRN-c6a0bc0c-ff88-4712-a2e2-54b9c5573d64,Wells Fargo
2026-07-17,Business Gold Card (1000),PXY FACEBK *N2FTBMENLO PARK,Facebook ads,900.00,out,USD,TRN-acdc2943-d338-4180-8a45-690525f99177,American Express
2026-07-17,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.00,out,USD,TRN-40743a93-e28e-4795-a24b-6c0d47852015,American Express
2026-07-17,Business Platinum Card® (3009),ARC CLUB PARIS FR,Arc Club Paris,6083.34,out,USD,TRN-807597a5-cc9a-4f96-a7cb-1da8c316273e,American Express
2026-07-17,Business Platinum Card® (3009),AplPay 408 ORLY ORLYORLY AEROGARE CEDEX FR,Aplpay Orly Orlyorly Aerogare Cedex,6.66,out,USD,TRN-9bfa83bc-f37a-49fc-8b1a-2d7c192e0e0f,American Express
2026-07-17,Business Platinum Card® (3009),AplPay ARC CLUB PARIS FR,Aplpay Arc Club Paris,26.40,out,USD,TRN-3844626f-18a3-4950-bb6a-ffa439c9a8d5,American Express
2026-07-17,Business Platinum Card® (3009),AplPay BOLT OPERATIOTALLINN ES,Aplpay Bolt Operatiotallinn Es,15.38,out,USD,TRN-a8a7aad0-577b-4643-8d15-c6f06ff958d1,American Express
2026-07-17,Business Platinum Card® (3009),AplPay OMIO *OMIO BERLIN BE,Aplpay Omio Berlin Be,269.73,out,USD,TRN-cc8cac14-015e-4bab-a9b1-d006b5c050d7,American Express
2026-07-17,Business Platinum Card® (3009),AplPay STARBUCKS ORYORLY V/,Starbucks,13.08,out,USD,TRN-1e495bfc-54c4-477f-b41a-e420becc685f,American Express
2026-07-17,Business Platinum Card® (3009),Interest Charge on Pay Over Time Purchases,Interest Charge,507.72,out,USD,TRN-01f8aa00-083c-4397-b261-1eea4b21cec4,American Express
2026-07-17,Business Platinum Card® (3009),Uber Trip help.uber.com CA,Uber,64.33,out,USD,TRN-3550cf20-de66-4ace-932d-93055b57f33c,American Express
2026-07-17,Business Platinum Card® (3009),CARNATION AUTO SPA -DALLAS TX,Carnation Auto Spa,47.00,out,USD,TRN-03fd0365-048b-410b-b88a-3a89cbb710e7,American Express
2026-07-17,CHECKING ...6666 (6666),PURCHASE INTL                           AUTHORIZED ON   07/15 CENTRE DE LOISIR          PARIS         FRA SXXXXXXXXXXX8133   CARD 8963,Intl Centre De Loisir Paris Fra,25.26,out,USD,TRN-1b183fd7-815c-48b2-b028-c3dc70ee339a,Wells Fargo
2026-07-17,CHECKING ...6666 (6666),PURCHASE INTL                           AUTHORIZED ON   07/15 CENTRE DE LOISIR          PARIS         FRA SXXXXXXXXXXX8383   CARD 8963,Intl Centre De Loisir Paris Fra,37.90,out,USD,TRN-15498c30-248a-4447-8413-c526a2645653,Wells Fargo
2026-07-18,Business Gold Card (1000),PXY FACEBK *A4DZMMENLO PARK,Facebook ads,900.00,out,USD,TRN-9bd8f5dd-4b19-4647-9579-ff4e5f9beb5d,American Express
2026-07-18,Business Gold Card (1000),PXY FACEBK *RVSZGMENLO PARK,Facebook ads,900.00,out,USD,TRN-5de55f6f-c631-4de7-9266-97ffb111a997,American Express
2026-07-18,Business Gold Card (1000),PXY FACEBK *NP9QBMENLO PARK,Facebook ads,900.00,out,USD,TRN-f9acd840-ffef-49ba-8953-3f716ce823f8,American Express
2026-07-18,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.08,out,USD,TRN-2adf227f-5b93-4baa-9a2d-d4d80d44ead2,American Express
2026-07-18,Business Platinum Card® (3009),COMMENTGUARD.IO GOUDA NL,Commentguard Io,29.00,out,USD,TRN-42b76d4f-05a0-4195-b677-46bb74bc3541,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-eb9d4959-ac68-4cbb-988e-fe0dff12bd2e,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-b2d77e5a-dd01-443e-a4a9-80901ffeb525,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-98265d45-3006-4541-8523-3af9a10af196,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-be97fe27-1c91-4eba-ae4f-4f210562a594,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-e5ccaf9a-85a1-440d-82d6-67f43e7e10fc,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-96de6185-34f1-470b-8bf9-37e089dfb113,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-b8b24f01-7658-45c6-a667-71002fc29b23,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-376bbb2f-d70a-4f6a-9a88-6dbb0b450653,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-c5818463-06c7-4afb-a289-a1cf3c3b4457,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-839af28d-0267-4631-996a-ddbe9f7b17c3,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-edad442f-d949-4495-bea9-8e679a30f9a3,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-4d45ac90-4aac-4c0b-8dcf-56ed80b4b263,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-0237243e-8b11-477a-bfc8-a9e32cdb47f9,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-5366c752-90d0-410c-afda-601f6529424d,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-51b3d6f8-c59a-4eb7-b4c2-dfa8283154f6,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-c88f6b04-e97e-44e7-9c6d-90ade00e3d0c,American Express
2026-07-18,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-0ab5d9aa-7a20-468f-88d3-4b7ed86b36f5,American Express
2026-07-18,Business Platinum Card® (3009),UBER TRIP HTTPS://HELP.UBER.COCA,Uber,30.90,out,USD,TRN-ccc9be59-4b06-43f1-bae9-2c702f17f866,American Express
2026-07-18,Business Platinum Card® (3009),3CPAYMENT*LEROCHHOTEPARIS FR,Cpayment Lerochhoteparis,1483.06,out,USD,TRN-7f921404-4fe5-412e-8f9f-4de019365a56,American Express
2026-07-18,Business Platinum Card® (3009),AIR FRANCE PARAY-VIEILLE-POSTE FR,Air France,16.02,out,USD,TRN-bea97df7-c8fe-446d-a8b8-14e6e613b84c,American Express
2026-07-18,Business Platinum Card® (3009),AIR FRANCE PARAY-VIEILLE-POSTE FR,Air France,103.07,out,USD,TRN-d7bea741-110c-4865-bb4b-95a9ba071f9f,American Express
2026-07-18,Business Platinum Card® (3009),AIR FRANCE PARAY-VIEILLE-POSTE FR,Air France,3838.83,out,USD,TRN-58ee4c5f-d867-4d02-ae5a-2a04ab035eb4,American Express
2026-07-19,Business Gold Card (1000),PXY FACEBK *UJKZGMENLO PARK,Facebook ads,900.00,out,USD,TRN-012e5ae9-eecd-4005-8eaf-17e38210d9a3,American Express
2026-07-19,Business Gold Card (1000),PXY FACEBK *VQ6WHMENLO PARK,Facebook ads,900.00,out,USD,TRN-a9ff444a-6fbd-4a26-89c7-56948e0b917b,American Express
2026-07-19,Business Platinum Card® (3009),AMEX TRAVEL PAY WITH POINTS CREDIT,American Express Travel,1400.00,in,USD,TRN-8a16dd4d-f3dd-4db1-a89f-4cadc0535d12,American Express
2026-07-19,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.19,out,USD,TRN-4e781f46-9be7-49c0-a135-c3e89866a82e,American Express
2026-07-19,Business Platinum Card® (3009),GOOGLE *ADS222254039CC@GOOGLE.COM CA,Google Ads,10.00,out,USD,TRN-d80f84ae-e5d0-4853-be35-7d37d3e3b441,American Express
2026-07-19,Business Platinum Card® (3009),PwP AMEXTRAVEL.CO800-297-2977 WA,American Express Travel,3102.86,out,USD,TRN-6d47e769-97e3-4c51-a6e7-075f2df730b9,American Express
2026-07-19,Business Platinum Card® (3009),Uber Trip help.uber.com CA,Uber,25.50,out,USD,TRN-cdd32ea1-f692-4dc0-961c-875c7f6b9bcf,American Express
2026-07-19,Business Platinum Card® (3009),VINCERO 06 CANNES CANNES FR,Vincero Cannes,155.77,out,USD,TRN-6c528653-0997-4319-bf9c-94b7fdb96090,American Express
2026-07-19,Business Platinum Card® (3009),SUPERSTARCARWASH GREDALLAS TX,Super Star Car Wash,33.00,out,USD,TRN-d5010ab4-b107-4371-8ba6-bed534522fee,American Express
2026-07-19,Business Platinum Card® (3009),ADJ PURCHASE FIN CHG,Finance Charge,95.26,in,USD,TRN-056d3aa6-54db-47fb-b2b0-cad5ff2ee1fb,American Express
2026-07-20,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260717 SHOPIFY         BTO EC VENTURES                                 ,Shopify,96.23,in,USD,TRN-dbb44a22-9648-482f-a6f1-b6092c945237,Wells Fargo
2026-07-20,BUSINESS CHECKING ...0189 (0189),VENMO            PAYMENT    XXXXXX XXXXXXXXX0927   BROOKS ORRADRE                                  ,Transfer to Venmo,298.00,out,USD,TRN-996ae94f-c5d9-4dee-bf6a-a2a09e2d0755,Wells Fargo
2026-07-20,BUSINESS CHECKING ...0189 (0189),SHOPIFY          SHOPIFY           ST-C0M9I5M7N5N9 BTO EC VENTURES                                 ,Shopify,4779.74,in,USD,TRN-e980444e-6640-4de8-b77d-e3fbc26998ae,Wells Fargo
2026-07-20,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260719 SHOPIFY         BTO EC VENTURES                                 ,Shopify,327.36,in,USD,TRN-ab298fe4-6e8f-4e12-b6ef-3d49bbc08aa7,Wells Fargo
2026-07-20,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260719 SHOPIFY         BTO EC VENTURES                                 ,Shopify,139.26,in,USD,TRN-d82f2fc9-7fc4-45da-a730-56a42655cc83,Wells Fargo
2026-07-20,BUSINESS CHECKING ...0189 (0189),BUSINESS TO BUSINESS ACH AMERICAN EXPRESS ACH PMT    260720 M4150           BROOKS T ORRADRE                                ,American Express Credit Card - Brooks T Orradre,20000.00,out,USD,TRN-d4d728b2-9ca0-4664-b86f-d3df572fbdae,Wells Fargo
2026-07-20,Business Gold Card (1000),MOBILE PAYMENT - THANK YOU,Payment,20000.00,in,USD,TRN-f2d1f6bd-e60a-4cf9-86a6-75a47c289443,American Express
2026-07-20,Business Gold Card (1000),PXY FACEBK *8J9CBMENLO PARK,Facebook ads,900.00,out,USD,TRN-77b9546c-9ad7-429f-8196-a2ac4c6e3a77,American Express
2026-07-20,Business Gold Card (1000),PXY FACEBK *YNMLMMENLO PARK,Facebook ads,900.00,out,USD,TRN-41e1a9d2-11ec-413b-a190-68605477d8ce,American Express
2026-07-20,Business Gold Card (1000),DISPUTIFIER AUSTIN TX,Disputifier,264.50,out,USD,TRN-75b7fc07-ea38-47bf-93c3-3fdf9dac2fe7,American Express
2026-07-20,Business Platinum Card® (3009),AMEX TRAVEL PAY WITH POINTS CREDIT,American Express Travel,2800.00,in,USD,TRN-b1c1912c-137e-4db7-8ff8-33fab9fb8ee5,American Express
2026-07-20,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.14,out,USD,TRN-e0131f85-4bd5-4348-986f-5ca873ed051a,American Express
2026-07-20,Business Platinum Card® (3009),AplPay LA GUERITE Cannes FR,Aplpay La Guerite Cannes,34.36,out,USD,TRN-d8fe4a3c-6cc8-4ad8-96f5-f6b46707cba5,American Express
2026-07-20,Business Platinum Card® (3009),AplPay LA GUERITE Cannes FR,Aplpay La Guerite Cannes,125.99,out,USD,TRN-90d325a5-b78a-4504-b60d-f66a74def25c,American Express
2026-07-20,Business Platinum Card® (3009),AplPay LA GUERITE Cannes FR,Aplpay La Guerite Cannes,646.75,out,USD,TRN-6fc9d754-e3ac-4285-8535-984c7ef613fe,American Express
2026-07-20,Business Platinum Card® (3009),AplPay SCARLETT SAINT TROPEZ VA,Aplpay Scarlett,412.34,out,USD,TRN-d3a8f753-72ae-4436-902c-19d82c0bdd98,American Express
2026-07-20,Business Platinum Card® (3009),BT*IMPACT HOLDINGS; SANTA BARBARA CA,Impact Holdings; S via Bounteous,37.20,out,USD,TRN-013524d5-922e-4f7b-897e-60e26c8fa0cf,American Express
2026-07-20,Business Platinum Card® (3009),MICROSOFT MSBILL.INFO,Microsoft,9.99,out,USD,TRN-7c02fe4e-a546-402e-9806-68c061c90652,American Express
2026-07-20,Business Platinum Card® (3009),OMNISEND SUBSCRIPTIOLONDON GB,Omnisend Subscriptiolondon,450.00,out,USD,TRN-c8a4cab3-4889-4487-bbc0-f3a69fcb6bad,American Express
2026-07-20,Business Platinum Card® (3009),PwP AMEX Fine HotAmexTravel.com IL,Hotamextravel.com,3511.79,out,USD,TRN-bfe3bf51-daee-43a3-85a6-a020587f19fe,American Express
2026-07-20,Business Platinum Card® (3009),AplPay VIVA*CASA AMOPARIS FR,Aplpay Viva Casa Amoparis,75.60,out,USD,TRN-33c0744e-1875-42ad-bd32-f46864e4d9be,American Express
2026-07-20,Business Platinum Card® (3009),GOOGLE *ADS222254039CC@GOOGLE.COM CA,Google Ads,50.00,out,USD,TRN-11dfa6fc-20b4-4c92-a47d-b9f280a7a081,American Express
2026-07-20,Business Platinum Card® (3009),Uber Trip help.uber.com CA,Uber,25.49,out,USD,TRN-623da7a6-486b-465c-a47b-6ed22c2288d6,American Express
2026-07-20,CHECKING ...6666 (6666),MONEY TRANSFER                          AUTHORIZED ON   07/18 PAYPAL *mathis.jorrot     San Jose      CA  SXXXXXXXXXXX3232   CARD 8963,Mathis.jorrot San Jose Ca Sxxxxxxxxxxx,803.42,out,USD,TRN-dfe64654-967f-4b6a-9992-d2fe8b426517,Wells Fargo
2026-07-20,CHECKING ...6666 (6666),BUSINESS TO BUSINESS ACH Rocket Money     Premium           ST-M4J9P5T5L8F7 ROCKET MONEY INC                                ,Rocket Money Premium,10.66,out,USD,TRN-1ee53ca8-cae2-4c3b-bb31-c7305a06e404,Wells Fargo
2026-07-20,CHECKING ...6666 (6666),MBFS.COM         Auto Pay   XXXXXX XXXXXX4925      Brooks Orradre                                  ,Mercedes Benz Financial Services,1880.98,out,USD,TRN-901e6491-699b-49d4-9a8f-7b3175fdb5a6,Wells Fargo
2026-07-20,CHECKING ...6666 (6666),RECURRING PAYMENT                       AUTHORIZED ON   07/19 LOOM SUBSCRIPTION         LOOM.COM      TX  SXXXXXXXXXXX7912   CARD 8963,Loom.com,24.00,out,USD,TRN-18de1b85-a02a-4723-9e2f-d338c30fe371,Wells Fargo
2026-07-20,CHECKING ...6666 (6666),MONEY TRANSFER                          AUTHORIZED ON   07/20 PAYPAL *lidia.sliwa       San Jose      CA  S466201806004172   CARD 8963,Lidia.sliwa San Jose Ca S,1233.12,out,USD,TRN-e33e7593-63a7-4cb4-a313-c976b5364e6c,Wells Fargo
2026-07-20,CHECKING ...6666 (6666),RECURRING PAYMENT                       AUTHORIZED ON   07/17 CLOUDFLARE                CLOUDFLARE.CO CA  S356198383297783   CARD 8963,Recurring Payment Cloudflare Co Ca,5.00,out,USD,TRN-4e0e4313-b9f8-4128-8e72-becfa386ddca,Wells Fargo
2026-07-21,BUSINESS CHECKING ...0189 (0189),Shopify          Shopify           ST-X1D2I9E2I8P8 BTO EC VENTURES                                 ,Shopify,12717.43,in,USD,TRN-3f9e9c36-6ddd-46f7-b1a3-2ac9ac7d6f5d,Wells Fargo
2026-07-21,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260720 SHOPIFY         BTO EC VENTURES                                 ,Shopify,133.91,in,USD,TRN-a3de0e38-6549-4bb1-8ae6-47d0d1e015ba,Wells Fargo
2026-07-21,Business Gold Card (1000),PXY FACEBK *DPUTUMENLO PARK,Facebook ads,900.00,out,USD,TRN-0a0b3a58-ec9f-4e8d-ae25-e81d29372a94,American Express
2026-07-21,Business Gold Card (1000),PXY FACEBK *PE767MENLO PARK,Facebook ads,900.00,out,USD,TRN-4c3097b0-b0ab-49da-bf3a-96dd9f750b82,American Express
2026-07-21,Business Gold Card (1000),PXY FACEBK *U34SZMENLO PARK,Facebook ads,900.00,out,USD,TRN-0004ba84-34e3-4228-b6e2-9da2433540bb,American Express
2026-07-21,Business Platinum Card® (3009),APPLE.COM/BILL INTERNET CHARGE CA,Apple,9.99,out,USD,TRN-45e621b3-88b7-42ce-9a0a-c3a931ba3488,American Express
2026-07-21,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-c372f945-c0fb-4031-a26d-dc653c43372f,American Express
2026-07-21,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-97c2a143-1aaa-47cf-8fa9-a142f6576b76,American Express
2026-07-21,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-5d49df39-8cad-4506-bd1c-8dbc5153097b,American Express
2026-07-21,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-4548104f-5712-4ad8-b960-0f6197b321f6,American Express
2026-07-21,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.13,out,USD,TRN-ab39c3cf-42d9-49e8-b440-229f9d0b5502,American Express
2026-07-22,BUSINESS CHECKING ...0189 (0189),Shopify          Shopify           ST-Q2U7A6Z9U8O8 BTO EC VENTURES                                 ,Shopify,5520.96,in,USD,TRN-0ebb9c2b-d514-4d1b-9937-29ad5507ea8d,Wells Fargo
2026-07-22,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260721 SHOPIFY         BTO EC VENTURES                                 ,Shopify,87.39,in,USD,TRN-6a67b95d-ea06-4ff2-b199-18c90a438470,Wells Fargo
2026-07-22,Business Gold Card (1000),PXY FACEBK *9QWWYMENLO PARK,Facebook ads,900.00,out,USD,TRN-6de78a3a-fbf9-4aef-ac31-b99bebfda425,American Express
2026-07-22,Business Platinum Card® (3009),AplPay JAMIE'S DELI NICE FR,Aplpay Jamie's Deli Nice,14.74,out,USD,TRN-537be269-f610-4dad-8953-66384bb3842d,American Express
2026-07-22,Business Platinum Card® (3009),AplPay MONACO ACCOR4MONACO,Aplpay Monaco Accor,80.16,out,USD,TRN-68996d2f-4d3c-4cac-894f-9cccf7737978,American Express
2026-07-22,Business Platinum Card® (3009),AplPay MONACO ACCOR4MONACO,Aplpay Monaco Accor,80.16,out,USD,TRN-d49a59c0-49d5-43cc-9a5b-0c1f56c08969,American Express
2026-07-22,Business Platinum Card® (3009),AplPay TRUITY.COM ROSEVILLE CA,Truity.com,29.00,out,USD,TRN-0682dbbc-f105-434c-86cd-ab0c423a8339,American Express
2026-07-22,Business Platinum Card® (3009),HINGE.CO DALLAS TX,Hinge Co,19.99,out,USD,TRN-e26c3885-298f-4b30-a3b2-dc258a212b4e,American Express
2026-07-22,Business Platinum Card® (3009),RAMPOLDI SAM MONACO,Rampoldi Sam Monaco,130.30,out,USD,TRN-6686ae6d-fb38-45db-b2d6-8b30905d1fe8,American Express
