date,account,description,merchant,amount,direction,currency,txn_id,hint
2026-03-12,BUSINESS CHECKING ...0189 (0189),Shopify          Shopify           ST-A7J8Z2T3C3K9 BTO EC VENTURES LLC                             ,Shopify,836.68,in,USD,TRN-98373c39-e793-4a13-9eb8-080b951f6b84,Wells Fargo
2026-03-12,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260311 SHOPIFY         BTO EC VENTURES LLC                             ,Shopify,410.87,in,USD,TRN-866d6a10-aa17-40cb-b496-4e5ba756c421,Wells Fargo
2026-03-12,BUSINESS CHECKING ...0189 (0189),Shopify          Shopify           ST-X0C4V0S0B9A3 BTO EC VENTURES                                 ,Shopify,202.65,in,USD,TRN-d804be3d-3b60-43f2-8131-ca8d4a2b9e3e,Wells Fargo
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.01,out,USD,TRN-2ce77dcb-987a-43d4-bdc5-5976ae75aad6,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.07,out,USD,TRN-f9198cdc-4069-4e7b-bf8b-9a472bac9257,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.07,out,USD,TRN-b6b37bc8-0cb1-4495-9742-57dac1ac555b,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.13,out,USD,TRN-858add2f-900d-49bc-82aa-6533ca15569e,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.15,out,USD,TRN-d40e8ce1-42a4-47b2-aab2-e30cc1637d02,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.25,out,USD,TRN-93a12781-5ce6-4756-86e0-c06252fc3700,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.33,out,USD,TRN-c62c45da-e40e-4c04-a0a6-c08966ab32b6,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.50,out,USD,TRN-6983923e-3f6a-479a-ad53-9c020b94ac9b,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.06,out,USD,TRN-d9afdd11-a573-4f89-bb95-5d5289b1fae3,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.26,out,USD,TRN-239ba42e-e99a-4225-9fb4-b098910dfc2c,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.29,out,USD,TRN-82d8acd6-7d51-4dd7-a257-a439d9ebdccd,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,12.09,out,USD,TRN-bc8175d1-7e3e-446c-8803-e54ce67c43db,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,12.34,out,USD,TRN-3ae6a840-5a33-4ced-81ef-7b49827eb9df,American Express
2026-03-12,Business Platinum Card® (3009),AplPay BT*GRUBHUB CASAN FRANCISCO CA,Grubhub,4.60,out,USD,TRN-ef51191a-efe4-4820-805d-6ec3e1c56d92,American Express
2026-03-12,Business Platinum Card® (3009),AplPay BT*GRUBHUB CASAN FRANCISCO CA,Grubhub,5.41,out,USD,TRN-d536b217-34fc-4690-bec1-23e1ba99e247,American Express
2026-03-12,Business Platinum Card® (3009),AplPay FAIRGROUNDS CDallas TX,Aplpay Fairgrounds,4.87,out,USD,TRN-34b306c4-44e6-485c-ba9e-3ace4f4834cd,American Express
2026-03-12,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,5.00,out,USD,TRN-39c99405-6eaf-4874-87ea-c6c963c31eec,American Express
2026-03-12,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-190e1f69-864c-40db-af02-029a546f17b2,American Express
2026-03-12,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-5e8917d7-808b-4ebb-bd87-6a0f8b55f06d,American Express
2026-03-12,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-7392b188-af8a-45cc-9fdb-2e778dc51e79,American Express
2026-03-12,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-72da1200-c1d6-4203-89c5-7a9939a258c1,American Express
2026-03-12,Business Platinum Card® (3009),SHOPIFY* 500915201 ELK GROVE VILLAGE IL,Shopify,82.50,out,USD,TRN-4b65f80e-406a-46ee-8e62-0a38d6db0ac9,American Express
2026-03-12,Business Platinum Card® (3009),Uber Trip help.uber.com CA,Uber Trip,63.45,out,USD,TRN-0e4bd1ca-8249-4cca-8392-a0d877216257,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.06,out,USD,TRN-2a21654b-5757-4abe-b360-8012d81ce3be,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.29,out,USD,TRN-d1334604-8e01-49ba-a2ae-9769e92c2651,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.64,out,USD,TRN-089d2eaf-e679-4d68-bcc0-f4a4e8f723ff,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.65,out,USD,TRN-9492fa75-a647-40e8-9c20-b8a917e6e37c,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.85,out,USD,TRN-dbd0e3db-4bba-4fff-a31b-1197f0ab9452,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.18,out,USD,TRN-b34a36d2-7723-49e1-8f4b-353d9487ef05,American Express
2026-03-12,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.43,out,USD,TRN-45ab9a94-519e-44bb-a01a-9e4ddc5d8614,American Express
2026-03-12,Business Platinum Card® (3009),AplPay CHIPOTLE 1282DALLAS TX,Chipotle,23.22,out,USD,TRN-2b15ed9f-dae3-40f0-85e4-4b19703d93b0,American Express
2026-03-12,Business Platinum Card® (3009),AplPay TARGET DALLAS TX,Aplpay Target,21.99,out,USD,TRN-a9c66792-deb2-40f2-8de0-55b8e4ee9065,American Express
2026-03-12,WELLS FARGO ACTIVE CASH VISA�� CARD ...7598 (7598),KALODATA KWUN TONG HK,Kalodata Kwun Tong,89.90,out,USD,TRN-dcc46a61-dd9e-4e13-96ad-a0913f761084,Wells Fargo
2026-03-13,BUSINESS CHECKING ...0189 (0189),BUSINESS TO BUSINESS ACH Shopify          Shopify           ST-J5D6S6Q9U5Q7 BTO EC VENTURES                                 ,Shopify,43.98,out,USD,TRN-558110cf-4f04-4e44-a9dd-e71d3d8ee8a5,Wells Fargo
2026-03-13,BUSINESS CHECKING ...0189 (0189),SHOPIFY          SHOPIFY           ST-W1W7B3K3B3S1 BTO EC VENTURES LLC                             ,Shopify,1587.40,in,USD,TRN-10423c30-339a-44f8-aad7-c6ef37a76b98,Wells Fargo
2026-03-13,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260312 SHOPIFY         BTO EC VENTURES LLC                             ,Shopify,447.35,in,USD,TRN-ddc10920-d240-4193-960e-727e8b867314,Wells Fargo
2026-03-13,BUSINESS CHECKING ...0189 (0189),Shopify          Shopify           ST-P6J6I2L8R3H4 BTO EC VENTURES                                 ,Shopify,350.29,in,USD,TRN-4d97ad12-eb9e-4dcf-88a3-dbe7b1cc949d,Wells Fargo
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.07,out,USD,TRN-a73b5a34-3f14-4380-b430-4a4264cd472a,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.38,out,USD,TRN-9ea5df0a-1b8b-44f1-9d7b-c9676d712649,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.38,out,USD,TRN-28d5af92-b35e-4423-aa72-0e8978abe9f7,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.46,out,USD,TRN-b7ff7c1c-7cc1-421f-b9bb-41aa09f585cd,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.92,out,USD,TRN-24de50f7-fcb0-431a-9184-6dc6bf0e9da1,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.92,out,USD,TRN-ba7f5712-2f41-440c-b324-73bf324e7187,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,12.04,out,USD,TRN-0c0fa479-4238-479b-bdfb-c090c08670bb,American Express
2026-03-13,Business Platinum Card® (3009),OPENROUTER; INC NEW YORK NY,Openrouter Inc,10.80,out,USD,TRN-adce4b40-b574-40ff-a199-f6ddbc7c84cd,American Express
2026-03-13,Business Platinum Card® (3009),OPENROUTER; INC NEW YORK NY,Openrouter Inc,10.80,out,USD,TRN-3e2ed53c-abb9-4ccb-ba54-162a2a2c4ac1,American Express
2026-03-13,Business Platinum Card® (3009),SHOPIFY* 501331239 ELK GROVE VILLAGE IL,Shopify,82.50,out,USD,TRN-09cc13bd-40f9-4f18-b004-f1066cdf0d91,American Express
2026-03-13,Business Platinum Card® (3009),SYNCHRONICITY LABS ISAN FRANCISCO CA,Synchronicity Labs Isan,19.00,out,USD,TRN-208ba89b-74ff-4b70-95b8-cf3b8a981342,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.20,out,USD,TRN-2a494378-7c0c-4224-8f59-c77441b3e484,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.62,out,USD,TRN-892e5980-e50b-4904-b030-3ebdf9d6168b,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.67,out,USD,TRN-2238cb00-e5ce-4f92-84d5-e9c20672d44d,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.11,out,USD,TRN-354f0a98-17ca-42e8-bf96-e17c8d1b087e,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.12,out,USD,TRN-36253bc2-ae2b-4bc4-be5c-1a6d8b37e78d,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.50,out,USD,TRN-d12f6013-eab0-415c-b752-247f12eab8bf,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,12.27,out,USD,TRN-aa2bf10f-92b9-4ea3-af8c-21d448fa16f2,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,12.37,out,USD,TRN-ce93735d-e9c3-4a70-b34b-319ef548f838,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,12.43,out,USD,TRN-15dd8535-ddd4-4970-a286-16d3d00c31a7,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,13.63,out,USD,TRN-2e10a5a5-bdcb-479f-9101-415fe2c1efc5,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,14.27,out,USD,TRN-b110e605-6a53-41b7-9f38-466cc940dd24,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,14.96,out,USD,TRN-7f87f1d8-9962-4190-b720-198e61726567,American Express
2026-03-13,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,15.96,out,USD,TRN-5fce5926-1f10-4953-8bdd-e198e5ad91c3,American Express
2026-03-13,Business Platinum Card® (3009),AplPay AMK SMU THE EDALLAS TX,Aplpay Amk Smu,2.70,out,USD,TRN-d0ad9adf-28ee-46a0-8d2c-ee8faf9ef3fa,American Express
2026-03-13,Business Platinum Card® (3009),AplPay APPLE STORE RHIGHLAND PARK TX,Apple Store,2705.17,out,USD,TRN-70b07447-1532-4520-993b-db53a883e4f3,American Express
2026-03-13,Business Platinum Card® (3009),AplPay SWEETGREEN SNDALLAS TX,Sweetgreen,17.05,out,USD,TRN-83e11f65-466d-4775-9b90-03bdb6da6edd,American Express
2026-03-13,CHECKING ...6666 (6666),WT 260313-024560 JPMORGAN CHASE BANK /BNF=Dhanraj Gala                                SRF#    OW00006721308224 TRN#260313024560  RFB#    OW00006721308224,Jpmorgan Chase Bank Bnf=dhanraj Gala Ow,1700.00,out,USD,TRN-709fe1e5-d38b-4272-a909-c0f79a448e48,Wells Fargo
2026-03-13,CHECKING ...6666 (6666),PURCHASE                                AUTHORIZED ON   03/12 OPENAI                    OPENAI.COM    CA  S306072185076554   CARD 8963,OpenAI,100.00,out,USD,TRN-a5d19d9e-14f7-44cc-b730-a8286658b3ae,Wells Fargo
2026-03-14,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.23,out,USD,TRN-cc496520-39a1-4deb-bed8-820f8cfd422b,American Express
2026-03-14,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.02,out,USD,TRN-378fa77f-f7d9-4f6c-a2ec-eb7c72b21cca,American Express
2026-03-14,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.32,out,USD,TRN-94742961-4dd0-44e8-9f1d-6618bf6164c8,American Express
2026-03-14,Business Platinum Card® (3009),SHOPIFY* 501745166 ELK GROVE VILLAGE IL,Shopify,82.50,out,USD,TRN-037d7791-24b5-452d-a81e-d95641611fc9,American Express
2026-03-14,Business Platinum Card® (3009),SHOPIFY* 501761174 ELK GROVE VILLAGE IL,Shopify,82.50,out,USD,TRN-ccb5e932-9445-4b11-990f-52764247b29b,American Express
2026-03-14,Business Platinum Card® (3009),Uber Trip help.uber.com CA,Uber Trip,16.80,out,USD,TRN-764fa75a-b3eb-4527-99a6-2cf7aaffb758,American Express
2026-03-14,Business Platinum Card® (3009),Uber Trip help.uber.com CA,Uber Trip,24.98,out,USD,TRN-5164b16f-5b10-47f8-bebc-6e6b2e74be23,American Express
2026-03-14,Business Platinum Card® (3009),Uber Trip help.uber.com CA,Uber Trip,53.17,out,USD,TRN-8851bed2-58f9-4ecb-8ba2-d6bf477b6758,American Express
2026-03-14,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.06,out,USD,TRN-c3d9df2b-969d-4959-9263-6dce717a5ad4,American Express
2026-03-14,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.31,out,USD,TRN-03233618-4bb5-434c-9403-ee834b102699,American Express
2026-03-14,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.31,out,USD,TRN-1bb3c988-b5c4-4bff-8d7d-c42130e49c04,American Express
2026-03-14,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.56,out,USD,TRN-3fcbb471-070a-4052-b1d5-8a7db9e4de09,American Express
2026-03-14,Business Platinum Card® (3009),AplPay AUNTIE ANNE'SDALLAS TX,Auntie Anne's,7.99,out,USD,TRN-7ca1c38b-0fff-4812-9a2a-d0db8011fd79,American Express
2026-03-14,Business Platinum Card® (3009),AplPay CHIPOTLE DALLAS TX,Chipotle,22.03,out,USD,TRN-c6590c25-f18f-47de-aa73-a399a315c7c2,American Express
2026-03-14,Business Platinum Card® (3009),HIGGSFIELD INC. SAN FRANCISCO CA,Higgsfield Inc,49.00,out,USD,TRN-1e5449e6-0b46-4888-8367-1a0477b6ea99,American Express
2026-03-15,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.14,out,USD,TRN-e89cc92e-771b-42dc-b67c-82d1a8609b47,American Express
2026-03-15,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.53,out,USD,TRN-a021d618-8730-4b2c-b08c-6f8cd44970f9,American Express
2026-03-15,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.53,out,USD,TRN-2be7785d-dfd0-4969-a45d-573f7c1fe1c4,American Express
2026-03-15,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.82,out,USD,TRN-ed705744-9b7a-43be-a8bf-f99f1444ff71,American Express
2026-03-15,Business Platinum Card® (3009),DocuSign SEATTLE WA,DocuSign,15.00,out,USD,TRN-2a66684b-e919-4898-82f5-25a38af96bdd,American Express
2026-03-15,Business Platinum Card® (3009),KIE AI DENVER CO,Kie Ai,10.00,out,USD,TRN-1cf150c6-476b-430f-9493-049a5ed094ad,American Express
2026-03-15,Business Platinum Card® (3009),SHOPIFY* 502126640 ELK GROVE VILLAGE IL,Shopify,1.07,out,USD,TRN-51bd3712-dde3-4739-ab08-a8d7d8f39e10,American Express
2026-03-15,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.00,out,USD,TRN-a560cec5-f79a-4b76-9c6b-d83f64cc018d,American Express
2026-03-15,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.04,out,USD,TRN-4aef75ab-b884-445e-b8ca-2bc0e29a1cc8,American Express
2026-03-15,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.14,out,USD,TRN-68c20667-c1d7-4c04-8478-d54b97265589,American Express
2026-03-15,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.38,out,USD,TRN-8a8ec2aa-1e85-4fc0-8f32-015eeec19dc5,American Express
2026-03-15,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.53,out,USD,TRN-d977e546-a9bc-437f-9bdf-f7b9e6507c29,American Express
2026-03-15,Business Platinum Card® (3009),AplPay CHIPOTLE 1441NEWPORT BEACH CA,Chipotle,15.68,out,USD,TRN-9c3c5a33-9760-4b6f-83bb-8aba36f0f72d,American Express
2026-03-15,Business Platinum Card® (3009),DFW BREWED DALLAS TX,Brewed,86.15,out,USD,TRN-b7e779cd-2b17-466d-b54d-cce3fec0189b,American Express
2026-03-15,Business Platinum Card® (3009),GETHOOKD LLC MIAMI FL,Gethookd,50.00,out,USD,TRN-d89fd80e-72b5-45ff-94bd-0422b5fc7bb5,American Express
2026-03-15,Business Platinum Card® (3009),WISPR SAN FRANCISCO CA,Wispr,15.00,out,USD,TRN-bd944592-7ee2-45cf-a229-d64aed6ea9e6,American Express
2026-03-15,Business Platinum Card® (3009),NAME-CHEAP.COM* GPYTPHOENIX AZ,NameCheap,6.98,out,USD,TRN-3dc2d2e2-0c94-4f91-8cbe-79388b06f703,American Express
2026-03-15,Business Platinum Card® (3009),HOSTINGER* HOSTINGERWILMINGTON DE,Hostinger,13.99,out,USD,TRN-95fd3b32-0657-4b0e-8e20-3d9a472100c8,American Express
2026-03-16,BUSINESS CHECKING ...0189 (0189),BUSINESS TO BUSINESS ACH Shopify          Shopify           ST-P4M6F2N5J5S0 BTO EC VENTURES                                 ,Shopify,86.97,out,USD,TRN-a604624b-28f2-4733-90b3-a4fa72635207,Wells Fargo
2026-03-16,BUSINESS CHECKING ...0189 (0189),Shopify          Shopify           ST-B3P9B8A3P2J9 BTO EC VENTURES                                 ,Shopify,589.13,in,USD,TRN-8594b61e-d60c-49f0-b927-ec5a77aae1d8,Wells Fargo
2026-03-16,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260315 SHOPIFY         BTO EC VENTURES                                 ,Shopify,57.95,in,USD,TRN-c0799d1c-2825-4071-986d-22af72d461da,Wells Fargo
2026-03-16,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260314 SHOPIFY         BTO EC VENTURES                                 ,Shopify,57.95,in,USD,TRN-b2bcb6f6-ca3d-4541-be66-9d91304d272a,Wells Fargo
2026-03-16,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260313 SHOPIFY         BTO EC VENTURES LLC                             ,Shopify,57.40,in,USD,TRN-360e9679-2c11-4870-815a-611a7ec54b35,Wells Fargo
2026-03-16,Business Gold Card (1000),DISPUTIFIER AUSTIN TX,Disputifier,89.00,out,USD,TRN-16e782cc-5cd8-42d6-ba0b-52369725d6e0,American Express
2026-03-16,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.15,out,USD,TRN-a853e283-795f-471f-9d73-14e383f116b3,American Express
2026-03-16,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,11.05,out,USD,TRN-84e06b1f-215d-4e98-b52c-e7f2c811df51,American Express
2026-03-16,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,12.02,out,USD,TRN-5b44b6b4-9dbf-4bd5-8936-1da883bb9570,American Express
2026-03-16,Business Platinum Card® (3009),SHOPIFY* 502758748 ELK GROVE VILLAGE IL,Shopify,70.00,out,USD,TRN-9616d998-6b40-4da3-9f88-75faa8878254,American Express
2026-03-16,Business Platinum Card® (3009),SHOPIFY* 502788173 ELK GROVE VILLAGE IL,Shopify,82.50,out,USD,TRN-05535dd5-5023-4ee1-a7da-1249b3a48751,American Express
2026-03-16,Business Platinum Card® (3009),AMEX Fine Hotels andAmexTravel.com IL,Andamextravel.com,1919.87,out,USD,TRN-600826bc-3b40-4433-ad76-0ae3224d50ca,American Express
2026-03-16,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.11,out,USD,TRN-9d355024-0851-4905-b3bc-ace10017e79b,American Express
2026-03-16,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.22,out,USD,TRN-ae8d60d0-2834-4505-b836-7d727e7b8001,American Express
2026-03-16,Business Platinum Card® (3009),AplPay INDIAN WELLS INDIAN WELLS CA,Aplpay Indian,8.62,out,USD,TRN-a767a3da-4ae5-433b-b62a-6dc498ff18aa,American Express
2026-03-16,Business Platinum Card® (3009),HEYGEN TECHNOLOGY INLOS ANGELES CA,Heygen Technology Inlos,149.00,out,USD,TRN-59afbc0d-0350-41be-8d63-aa0380507671,American Express
2026-03-16,Business Platinum Card® (3009),RAPID ADS LIVERPOOL GB,Rapid Ads Liverpool,39.00,out,USD,TRN-6696cf71-0164-4942-86f0-56f3a3fb82c1,American Express
2026-03-16,Business Platinum Card® (3009),TERRACE TOWER ORANGEIRVINE CA,Terrace Tower,5.00,out,USD,TRN-aa09dc9d-e915-4f1d-b3c1-586453421aac,American Express
2026-03-16,CHECKING ...6666 (6666),RECURRING PAYMENT                       AUTHORIZED ON   03/14 SKOOL.COM                 WWW.SKOOL.COM CA  S386073662731342   CARD 8963,Skool.com,9.00,out,USD,TRN-bc30a7bb-e601-457e-81de-197894b4a5e8,Wells Fargo
2026-03-16,CHECKING ...6666 (6666),RECURRING PAYMENT                       AUTHORIZED ON   03/13 OPENAI                    OPENAI.COM    CA  S356072722399559   CARD 8963,OpenAI,96.00,out,USD,TRN-1877b98c-2b1c-43eb-b032-bc71bbd6a203,Wells Fargo
2026-03-16,CHECKING ...6666 (6666),RECURRING PAYMENT                       AUTHORIZED ON   03/13 OPENAI                    OPENAI.COM    CA  S466072670343645   CARD 8963,OpenAI,92.32,out,USD,TRN-dd32fcff-47ab-4c41-b548-3b7f58cccb74,Wells Fargo
2026-03-16,CHECKING ...6666 (6666),PURCHASE                                AUTHORIZED ON   03/12 PAYPAL *SHOPIFY           4029357733    CAN S386071297695998   CARD 8963,Shopify,69.17,out,USD,TRN-4e6816d2-031b-4ed1-bd6e-df3c2a3e2354,Wells Fargo
2026-03-17,BUSINESS CHECKING ...0189 (0189),APPLECARD GSBANK PAYMENT    031626       XXXXX0262 Brooks Orradre                                  ,Apple Credit Card,1939.97,out,USD,TRN-781bde23-596a-4768-bd6d-f7f165e76899,Wells Fargo
2026-03-17,BUSINESS CHECKING ...0189 (0189),BUSINESS TO BUSINESS ACH PAYMENT          PAYMENT                           MERCHANT GOULD                                  ,Business to Payment Merchant Gould,1451.88,out,USD,TRN-e71f7fee-9d1d-4d73-87b9-6440f86b3342,Wells Fargo
2026-03-17,BUSINESS CHECKING ...0189 (0189),Shopify          Shopify           ST-U8K8L1H2V4R6 BTO EC VENTURES                                 ,Shopify,2700.09,in,USD,TRN-5650c2d3-70bc-4ff3-b697-5b73480b9ac3,Wells Fargo
2026-03-17,BUSINESS CHECKING ...0189 (0189),SHOPIFY          TRANSFER   260316 SHOPIFY         BTO EC VENTURES                                 ,Shopify,7.46,in,USD,TRN-c5467c78-52e5-47d5-9ef6-7c24d278533c,Wells Fargo
2026-03-17,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.03,out,USD,TRN-15bdf9f0-d615-4a8b-97e5-8530098fbca1,American Express
2026-03-17,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.06,out,USD,TRN-86b74247-00c0-499c-9bd7-db6c9abf1ed2,American Express
2026-03-17,Business Platinum Card® (3009),APIFY* SUBSCRIPTION PRAGUE PR,Apify Subscription Prague,89.81,out,USD,TRN-4ab69c4b-46cb-49a4-a29e-341cbf478f34,American Express
2026-03-17,Business Platinum Card® (3009),PXY FACEBK *CU4MCMENLO PARK,Facebook ads,2000.00,out,USD,TRN-59d190e3-e5be-4987-a19d-a16629d642fc,American Express
2026-03-17,Business Platinum Card® (3009),SHOPIFY* 503185560 ELK GROVE VILLAGE IL,Shopify,10.65,out,USD,TRN-7ec3f249-c407-444f-82d2-96c79825915a,American Express
2026-03-17,Business Platinum Card® (3009),SHOPIFY* 503307390 ELK GROVE VILLAGE IL,Shopify,68.70,out,USD,TRN-ff74ba6f-b292-449b-a2ec-36f5d3ff979f,American Express
2026-03-17,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.16,out,USD,TRN-de144901-dc33-4cf9-83c8-b561a729cd7b,American Express
2026-03-17,Business Platinum Card® (3009),ANTHROPIC SAN FRANCISCO CA,Anthropic,10.20,out,USD,TRN-c6f248a7-ae93-49e7-9d5d-f0477d268af5,American Express
2026-03-17,Business Platinum Card® (3009),CARNATION AUTO SPA -DALLAS TX,Carnation Auto Spa,47.00,out,USD,TRN-97387e45-78e8-4c47-8df7-6098355e4578,American Express
2026-03-17,CHECKING ...6666 (6666),RECURRING PAYMENT                       AUTHORIZED ON   03/17 FLAIR AI                  FLAIR.AI      NY  S306076276686369   CARD 8963,Recurring Payment Flair Ai Ny,35.00,out,USD,TRN-837986e7-bb6f-48a4-82af-c639fa5f5ca2,Wells Fargo
2026-03-17,CHECKING ...6666 (6666),PURCHASE                                AUTHORIZED ON   03/16 PAYPAL *MICROSOFT         402-935-7733  WA  S586076055208044   CARD 8963,Microsoft,7.99,out,USD,TRN-ac1402a7-696e-4088-bb0c-a1eebe1ad93c,Wells Fargo
2026-03-18,BUSINESS CHECKING ...0189 (0189),BUSINESS TO BUSINESS ACH AMERICAN EXPRESS ACH PMT    260318 M2756           BROOKS T ORRADRE                                ,American Express Credit Card - Brooks T Orradre,15000.00,out,USD,TRN-76826958-4381-4992-8f76-536978f32c4e,Wells Fargo
